"preprocessing","split","age_category","imbalancing_method","predictor_method","define_recid_method","recidivism_prob"
"Method_C","7:3","age_cat_nij","Oversampling","protected","4yr",0.854307745816659
"Method_A","8:2","age_cat_nij","Oversampling","protected","4yr",0.802022547832584
"Method_B","8:2","age_cat_nij","Oversampling","protected","4yr",0.802022547832584
"Method_C","8:2","age_cat_nij","Oversampling","protected","4yr",0.802022547832584
"Method_A","1:2","raw_age_year","Male Only","protected","4yr",0.866885813768928
"Method_B","1:2","raw_age_year","Male Only","protected","4yr",0.866885813768928
"Method_C","1:2","raw_age_year","Male Only","protected","4yr",0.866885813768928
"Method_A","6:4","raw_age_year","Male Only","protected","4yr",0.847061996074611
"Method_B","6:4","raw_age_year","Male Only","protected","4yr",0.847061996074611
"Method_C","6:4","raw_age_year","Male Only","protected","4yr",0.847061996074611
"Method_A","7:3","raw_age_year","Male Only","protected","4yr",0.833385812798753
"Method_B","7:3","raw_age_year","Male Only","protected","4yr",0.833385812798753
"Method_C","7:3","raw_age_year","Male Only","protected","4yr",0.833385812798753
"Method_A","8:2","raw_age_year","Male Only","protected","4yr",0.834309592368538
"Method_B","8:2","raw_age_year","Male Only","protected","4yr",0.834309592368538
"Method_C","8:2","raw_age_year","Male Only","protected","4yr",0.834309592368538
"Method_A","1:2","age_cat_compas","Male Only","protected","4yr",0.866885813768928
"Method_B","1:2","age_cat_compas","Male Only","protected","4yr",0.866885813768928
"Method_C","1:2","age_cat_compas","Male Only","protected","4yr",0.866885813768928
"Method_A","6:4","age_cat_compas","Male Only","protected","4yr",0.847061996074611
"Method_B","6:4","age_cat_compas","Male Only","protected","4yr",0.847061996074611
"Method_C","6:4","age_cat_compas","Male Only","protected","4yr",0.847061996074611
"Method_A","7:3","age_cat_compas","Male Only","protected","4yr",0.833385812798753
"Method_B","7:3","age_cat_compas","Male Only","protected","4yr",0.833385812798753
"Method_C","7:3","age_cat_compas","Male Only","protected","4yr",0.833385812798753
"Method_A","8:2","age_cat_compas","Male Only","protected","4yr",0.834309592368538
"Method_B","8:2","age_cat_compas","Male Only","protected","4yr",0.834309592368538
"Method_C","8:2","age_cat_compas","Male Only","protected","4yr",0.834309592368538
"Method_A","1:2","age_cat_nij","Male Only","protected","4yr",0.866885813768928
"Method_B","1:2","age_cat_nij","Male Only","protected","4yr",0.866885813768928
"Method_C","1:2","age_cat_nij","Male Only","protected","4yr",0.866885813768928
"Method_A","6:4","age_cat_nij","Male Only","protected","4yr",0.847061996074611
"Method_B","6:4","age_cat_nij","Male Only","protected","4yr",0.847061996074611
"Method_C","6:4","age_cat_nij","Male Only","protected","4yr",0.847061996074611
"Method_A","7:3","age_cat_nij","Male Only","protected","4yr",0.833385812798753
"Method_B","7:3","age_cat_nij","Male Only","protected","4yr",0.833385812798753
"Method_C","7:3","age_cat_nij","Male Only","protected","4yr",0.833385812798753
"Method_A","8:2","age_cat_nij","Male Only","protected","4yr",0.834309592368538
"Method_B","8:2","age_cat_nij","Male Only","protected","4yr",0.834309592368538
"Method_C","8:2","age_cat_nij","Male Only","protected","4yr",0.834309592368538
"Method_A","1:2","raw_age_year","Female Only","protected","4yr",0.361512649937092
"Method_B","1:2","raw_age_year","Female Only","protected","4yr",0.361512649937092
"Method_C","1:2","raw_age_year","Female Only","protected","4yr",0.361512649937092
"Method_A","6:4","raw_age_year","Female Only","protected","4yr",0.0214236551552582
"Method_B","6:4","raw_age_year","Female Only","protected","4yr",0.0214236551552582
"Method_C","6:4","raw_age_year","Female Only","protected","4yr",0.0214236551552582
"Method_A","7:3","raw_age_year","Female Only","protected","4yr",0.392985377851605
"Method_B","7:3","raw_age_year","Female Only","protected","4yr",0.392985377851605
"Method_C","7:3","raw_age_year","Female Only","protected","4yr",0.392985377851605
"Method_A","8:2","raw_age_year","Female Only","protected","4yr",0.228053354748413
"Method_B","8:2","raw_age_year","Female Only","protected","4yr",0.228053354748413
"Method_C","8:2","raw_age_year","Female Only","protected","4yr",0.228053354748413
"Method_A","1:2","age_cat_compas","Female Only","protected","4yr",0.361512649937092
"Method_B","1:2","age_cat_compas","Female Only","protected","4yr",0.361512649937092
"Method_C","1:2","age_cat_compas","Female Only","protected","4yr",0.361512649937092
"Method_A","6:4","age_cat_compas","Female Only","protected","4yr",0.0214236551552582
"Method_B","6:4","age_cat_compas","Female Only","protected","4yr",0.0214236551552582
"Method_C","6:4","age_cat_compas","Female Only","protected","4yr",0.0214236551552582
"Method_A","7:3","age_cat_compas","Female Only","protected","4yr",0.392985377851605
"Method_B","7:3","age_cat_compas","Female Only","protected","4yr",0.392985377851605
"Method_C","7:3","age_cat_compas","Female Only","protected","4yr",0.392985377851605
"Method_A","8:2","age_cat_compas","Female Only","protected","4yr",0.228053354748413
"Method_B","8:2","age_cat_compas","Female Only","protected","4yr",0.228053354748413
"Method_C","8:2","age_cat_compas","Female Only","protected","4yr",0.228053354748413
"Method_A","1:2","age_cat_nij","Female Only","protected","4yr",0.361512649937092
"Method_B","1:2","age_cat_nij","Female Only","protected","4yr",0.361512649937092
"Method_C","1:2","age_cat_nij","Female Only","protected","4yr",0.361512649937092
"Method_A","6:4","age_cat_nij","Female Only","protected","4yr",0.0214236551552582
"Method_B","6:4","age_cat_nij","Female Only","protected","4yr",0.0214236551552582
"Method_C","6:4","age_cat_nij","Female Only","protected","4yr",0.0214236551552582
"Method_A","7:3","age_cat_nij","Female Only","protected","4yr",0.392985377851605
"Method_B","7:3","age_cat_nij","Female Only","protected","4yr",0.392985377851605
"Method_C","7:3","age_cat_nij","Female Only","protected","4yr",0.392985377851605
"Method_A","8:2","age_cat_nij","Female Only","protected","4yr",0.228053354748413
"Method_B","8:2","age_cat_nij","Female Only","protected","4yr",0.228053354748413
"Method_C","8:2","age_cat_nij","Female Only","protected","4yr",0.228053354748413
"Method_A","1:2","raw_age_year","Weighting","protected","4yr",0.866952984606383
"Method_B","1:2","raw_age_year","Weighting","protected","4yr",0.866952984606383
"Method_C","1:2","raw_age_year","Weighting","protected","4yr",0.866952984606383
"Method_A","6:4","raw_age_year","Weighting","protected","4yr",0.851904612473056
"Method_B","6:4","raw_age_year","Weighting","protected","4yr",0.851904612473056
"Method_C","6:4","raw_age_year","Weighting","protected","4yr",0.851904612473056
"Method_A","7:3","raw_age_year","Weighting","protected","4yr",0.837653328224123
"Method_B","7:3","raw_age_year","Weighting","protected","4yr",0.837653328224123
"Method_C","7:3","raw_age_year","Weighting","protected","4yr",0.837653328224123
"Method_A","8:2","raw_age_year","Weighting","protected","4yr",0.83630430882675
"Method_B","8:2","raw_age_year","Weighting","protected","4yr",0.83630430882675
"Method_C","8:2","raw_age_year","Weighting","protected","4yr",0.83630430882675
"Method_A","1:2","age_cat_compas","Weighting","protected","4yr",0.866952984606383
"Method_B","1:2","age_cat_compas","Weighting","protected","4yr",0.866952984606383
"Method_C","1:2","age_cat_compas","Weighting","protected","4yr",0.866952984606383
"Method_A","6:4","age_cat_compas","Weighting","protected","4yr",0.851904612473056
"Method_B","6:4","age_cat_compas","Weighting","protected","4yr",0.851904612473056
"Method_C","6:4","age_cat_compas","Weighting","protected","4yr",0.851904612473056
"Method_A","7:3","age_cat_compas","Weighting","protected","4yr",0.837653328224123
"Method_B","7:3","age_cat_compas","Weighting","protected","4yr",0.837653328224123
"Method_C","7:3","age_cat_compas","Weighting","protected","4yr",0.837653328224123
"Method_A","8:2","age_cat_compas","Weighting","protected","4yr",0.83630430882675
"Method_B","8:2","age_cat_compas","Weighting","protected","4yr",0.83630430882675
"Method_C","8:2","age_cat_compas","Weighting","protected","4yr",0.83630430882675
"Method_A","1:2","age_cat_nij","Weighting","protected","4yr",0.866952984606383
"Method_B","1:2","age_cat_nij","Weighting","protected","4yr",0.866952984606383
"Method_C","1:2","age_cat_nij","Weighting","protected","4yr",0.866952984606383
"Method_A","6:4","age_cat_nij","Weighting","protected","4yr",0.851904612473056
"Method_B","6:4","age_cat_nij","Weighting","protected","4yr",0.851904612473056
"Method_C","6:4","age_cat_nij","Weighting","protected","4yr",0.851904612473056
"Method_A","7:3","age_cat_nij","Weighting","protected","4yr",0.837653328224123
"Method_B","7:3","age_cat_nij","Weighting","protected","4yr",0.837653328224123
"Method_C","7:3","age_cat_nij","Weighting","protected","4yr",0.837653328224123
"Method_A","8:2","age_cat_nij","Weighting","protected","4yr",0.83630430882675
"Method_B","8:2","age_cat_nij","Weighting","protected","4yr",0.83630430882675
"Method_C","8:2","age_cat_nij","Weighting","protected","4yr",0.83630430882675
"Method_A","1:2","raw_age_year","Undersampling","full","5yr",1
"Method_B","1:2","raw_age_year","Undersampling","full","5yr",1
"Method_C","1:2","raw_age_year","Undersampling","full","5yr",1
"Method_A","6:4","raw_age_year","Undersampling","full","5yr",0.999999999999814
"Method_B","6:4","raw_age_year","Undersampling","full","5yr",0.999999999999814
"Method_C","6:4","raw_age_year","Undersampling","full","5yr",0.999999999999814
"Method_A","7:3","raw_age_year","Undersampling","full","5yr",1
"Method_B","7:3","raw_age_year","Undersampling","full","5yr",1
"Method_C","7:3","raw_age_year","Undersampling","full","5yr",1
"Method_A","8:2","raw_age_year","Undersampling","full","5yr",1
"Method_B","8:2","raw_age_year","Undersampling","full","5yr",1
"Method_C","8:2","raw_age_year","Undersampling","full","5yr",1
"Method_A","1:2","age_cat_compas","Undersampling","full","5yr",1
"Method_B","1:2","age_cat_compas","Undersampling","full","5yr",1
"Method_C","1:2","age_cat_compas","Undersampling","full","5yr",1
"Method_A","6:4","age_cat_compas","Undersampling","full","5yr",0.999999999999814
"Method_B","6:4","age_cat_compas","Undersampling","full","5yr",0.999999999999814
"Method_C","6:4","age_cat_compas","Undersampling","full","5yr",0.999999999999814
"Method_A","7:3","age_cat_compas","Undersampling","full","5yr",1
"Method_B","7:3","age_cat_compas","Undersampling","full","5yr",1
"Method_C","7:3","age_cat_compas","Undersampling","full","5yr",1
"Method_A","8:2","age_cat_compas","Undersampling","full","5yr",1
"Method_B","8:2","age_cat_compas","Undersampling","full","5yr",1
"Method_C","8:2","age_cat_compas","Undersampling","full","5yr",1
"Method_A","1:2","age_cat_nij","Undersampling","full","5yr",1
"Method_B","1:2","age_cat_nij","Undersampling","full","5yr",1
"Method_C","1:2","age_cat_nij","Undersampling","full","5yr",1
"Method_A","6:4","age_cat_nij","Undersampling","full","5yr",0.999999999999814
"Method_B","6:4","age_cat_nij","Undersampling","full","5yr",0.999999999999814
"Method_C","6:4","age_cat_nij","Undersampling","full","5yr",0.999999999999814
"Method_A","7:3","age_cat_nij","Undersampling","full","5yr",1
"Method_B","7:3","age_cat_nij","Undersampling","full","5yr",1
"Method_C","7:3","age_cat_nij","Undersampling","full","5yr",1
"Method_A","8:2","age_cat_nij","Undersampling","full","5yr",1
"Method_B","8:2","age_cat_nij","Undersampling","full","5yr",1
"Method_C","8:2","age_cat_nij","Undersampling","full","5yr",1
"Method_A","1:2","raw_age_year","Oversampling","full","5yr",0.988098777189248
"Method_B","1:2","raw_age_year","Oversampling","full","5yr",0.988098777189248
"Method_C","1:2","raw_age_year","Oversampling","full","5yr",0.988098777189248
"Method_A","6:4","raw_age_year","Oversampling","full","5yr",0.991826559026084
"Method_B","6:4","raw_age_year","Oversampling","full","5yr",0.991826559026084
"Method_C","6:4","raw_age_year","Oversampling","full","5yr",0.991826559026084
"Method_A","7:3","raw_age_year","Oversampling","full","5yr",0.999143614758849
"Method_B","7:3","raw_age_year","Oversampling","full","5yr",0.999143614758849
"Method_C","7:3","raw_age_year","Oversampling","full","5yr",0.999143614758849
"Method_A","8:2","raw_age_year","Oversampling","full","5yr",0.993287481242424
"Method_B","8:2","raw_age_year","Oversampling","full","5yr",0.993287481242424
"Method_C","8:2","raw_age_year","Oversampling","full","5yr",0.993287481242424
"Method_A","1:2","age_cat_compas","Oversampling","full","5yr",0.988098777189248
"Method_B","1:2","age_cat_compas","Oversampling","full","5yr",0.988098777189248
"Method_C","1:2","age_cat_compas","Oversampling","full","5yr",0.988098777189248
"Method_A","6:4","age_cat_compas","Oversampling","full","5yr",0.991826559026084
"Method_B","6:4","age_cat_compas","Oversampling","full","5yr",0.991826559026084
"Method_C","6:4","age_cat_compas","Oversampling","full","5yr",0.991826559026084
"Method_A","7:3","age_cat_compas","Oversampling","full","5yr",0.999143614758849
"Method_B","7:3","age_cat_compas","Oversampling","full","5yr",0.999143614758849
"Method_C","7:3","age_cat_compas","Oversampling","full","5yr",0.999143614758849
"Method_A","8:2","age_cat_compas","Oversampling","full","5yr",0.993287481242424
"Method_B","8:2","age_cat_compas","Oversampling","full","5yr",0.993287481242424
"Method_C","8:2","age_cat_compas","Oversampling","full","5yr",0.993287481242424
"Method_A","1:2","age_cat_nij","Oversampling","full","5yr",0.988098777189248
"Method_B","1:2","age_cat_nij","Oversampling","full","5yr",0.988098777189248
"Method_C","1:2","age_cat_nij","Oversampling","full","5yr",0.988098777189248
"Method_A","6:4","age_cat_nij","Oversampling","full","5yr",0.991826559026084
"Method_B","6:4","age_cat_nij","Oversampling","full","5yr",0.991826559026084
"Method_C","6:4","age_cat_nij","Oversampling","full","5yr",0.991826559026084
"Method_A","7:3","age_cat_nij","Oversampling","full","5yr",0.999143614758849
"Method_B","7:3","age_cat_nij","Oversampling","full","5yr",0.999143614758849
"Method_C","7:3","age_cat_nij","Oversampling","full","5yr",0.999143614758849
"Method_A","8:2","age_cat_nij","Oversampling","full","5yr",0.993287481242424
"Method_B","8:2","age_cat_nij","Oversampling","full","5yr",0.993287481242424
"Method_C","8:2","age_cat_nij","Oversampling","full","5yr",0.993287481242424
"Method_A","1:2","raw_age_year","Male Only","full","5yr",0.991385847431314
"Method_B","1:2","raw_age_year","Male Only","full","5yr",0.991385847431314
"Method_C","1:2","raw_age_year","Male Only","full","5yr",0.991385847431314
"Method_A","6:4","raw_age_year","Male Only","full","5yr",0.993501534745554
"Method_B","6:4","raw_age_year","Male Only","full","5yr",0.993501534745554
"Method_C","6:4","raw_age_year","Male Only","full","5yr",0.993501534745554
"Method_A","7:3","raw_age_year","Male Only","full","5yr",0.995491648703791
"Method_B","7:3","raw_age_year","Male Only","full","5yr",0.995491648703791
"Method_C","7:3","raw_age_year","Male Only","full","5yr",0.995491648703791
"Method_A","8:2","raw_age_year","Male Only","full","5yr",0.995327849829532
"Method_B","8:2","raw_age_year","Male Only","full","5yr",0.995327849829532
"Method_C","8:2","raw_age_year","Male Only","full","5yr",0.995327849829532
"Method_A","1:2","age_cat_compas","Male Only","full","5yr",0.991385847431314
"Method_B","1:2","age_cat_compas","Male Only","full","5yr",0.991385847431314
"Method_C","1:2","age_cat_compas","Male Only","full","5yr",0.991385847431314
"Method_A","6:4","age_cat_compas","Male Only","full","5yr",0.993501534745554
"Method_B","6:4","age_cat_compas","Male Only","full","5yr",0.993501534745554
"Method_C","6:4","age_cat_compas","Male Only","full","5yr",0.993501534745554
"Method_A","7:3","age_cat_compas","Male Only","full","5yr",0.995491648703791
"Method_B","7:3","age_cat_compas","Male Only","full","5yr",0.995491648703791
"Method_C","7:3","age_cat_compas","Male Only","full","5yr",0.995491648703791
"Method_A","8:2","age_cat_compas","Male Only","full","5yr",0.995327849829532
"Method_B","8:2","age_cat_compas","Male Only","full","5yr",0.995327849829532
"Method_C","8:2","age_cat_compas","Male Only","full","5yr",0.995327849829532
"Method_A","1:2","age_cat_nij","Male Only","full","5yr",0.991385847431314
"Method_B","1:2","age_cat_nij","Male Only","full","5yr",0.991385847431314
"Method_C","1:2","age_cat_nij","Male Only","full","5yr",0.991385847431314
"Method_A","6:4","age_cat_nij","Male Only","full","5yr",0.993501534745554
"Method_B","6:4","age_cat_nij","Male Only","full","5yr",0.993501534745554
"Method_C","6:4","age_cat_nij","Male Only","full","5yr",0.993501534745554
"Method_A","7:3","age_cat_nij","Male Only","full","5yr",0.995491648703791
"Method_B","7:3","age_cat_nij","Male Only","full","5yr",0.995491648703791
"Method_C","7:3","age_cat_nij","Male Only","full","5yr",0.995491648703791
"Method_A","8:2","age_cat_nij","Male Only","full","5yr",0.995327849829532
"Method_B","8:2","age_cat_nij","Male Only","full","5yr",0.995327849829532
"Method_C","8:2","age_cat_nij","Male Only","full","5yr",0.995327849829532
"Method_A","1:2","raw_age_year","Female Only","full","5yr",0.951529483966583
"Method_B","1:2","raw_age_year","Female Only","full","5yr",0.951529483966583
"Method_C","1:2","raw_age_year","Female Only","full","5yr",0.951529483966583
"Method_A","6:4","raw_age_year","Female Only","full","5yr",0
"Method_B","6:4","raw_age_year","Female Only","full","5yr",0
"Method_C","6:4","raw_age_year","Female Only","full","5yr",0
"Method_A","7:3","raw_age_year","Female Only","full","5yr",1
"Method_B","7:3","raw_age_year","Female Only","full","5yr",1
"Method_C","7:3","raw_age_year","Female Only","full","5yr",1
"Method_A","8:2","raw_age_year","Female Only","full","5yr",0.999999808900527
"Method_B","8:2","raw_age_year","Female Only","full","5yr",0.999999808900527
"Method_C","8:2","raw_age_year","Female Only","full","5yr",0.999999808900527
"Method_A","1:2","age_cat_compas","Female Only","full","5yr",0.951529483966583
"Method_B","1:2","age_cat_compas","Female Only","full","5yr",0.951529483966583
"Method_C","1:2","age_cat_compas","Female Only","full","5yr",0.951529483966583
"Method_A","6:4","age_cat_compas","Female Only","full","5yr",0
"Method_B","6:4","age_cat_compas","Female Only","full","5yr",0
"Method_C","6:4","age_cat_compas","Female Only","full","5yr",0
"Method_A","7:3","age_cat_compas","Female Only","full","5yr",1
"Method_B","7:3","age_cat_compas","Female Only","full","5yr",1
"Method_C","7:3","age_cat_compas","Female Only","full","5yr",1
"Method_A","8:2","age_cat_compas","Female Only","full","5yr",0.999999808900527
"Method_B","8:2","age_cat_compas","Female Only","full","5yr",0.999999808900527
"Method_C","8:2","age_cat_compas","Female Only","full","5yr",0.999999808900527
"Method_A","1:2","age_cat_nij","Female Only","full","5yr",0.951529483966583
"Method_B","1:2","age_cat_nij","Female Only","full","5yr",0.951529483966583
"Method_C","1:2","age_cat_nij","Female Only","full","5yr",0.951529483966583
"Method_A","6:4","age_cat_nij","Female Only","full","5yr",0
"Method_B","6:4","age_cat_nij","Female Only","full","5yr",0
"Method_C","6:4","age_cat_nij","Female Only","full","5yr",0
"Method_A","7:3","age_cat_nij","Female Only","full","5yr",1
"Method_B","7:3","age_cat_nij","Female Only","full","5yr",1
"Method_C","7:3","age_cat_nij","Female Only","full","5yr",1
"Method_A","8:2","age_cat_nij","Female Only","full","5yr",0.999999808900527
"Method_B","8:2","age_cat_nij","Female Only","full","5yr",0.999999808900527
"Method_C","8:2","age_cat_nij","Female Only","full","5yr",0.999999808900527
"Method_A","1:2","raw_age_year","Weighting","full","5yr",0.991372222321452
"Method_B","1:2","raw_age_year","Weighting","full","5yr",0.991372222321452
"Method_C","1:2","raw_age_year","Weighting","full","5yr",0.991372222321452
"Method_A","6:4","raw_age_year","Weighting","full","5yr",0.993410430927511
"Method_B","6:4","raw_age_year","Weighting","full","5yr",0.993410430927511
"Method_C","6:4","raw_age_year","Weighting","full","5yr",0.993410430927511
"Method_A","7:3","raw_age_year","Weighting","full","5yr",0.995970664340222
"Method_B","7:3","raw_age_year","Weighting","full","5yr",0.995970664340222
"Method_C","7:3","raw_age_year","Weighting","full","5yr",0.995970664340222
"Method_A","8:2","raw_age_year","Weighting","full","5yr",0.995506719735333
"Method_B","8:2","raw_age_year","Weighting","full","5yr",0.995506719735333
"Method_C","8:2","raw_age_year","Weighting","full","5yr",0.995506719735333
"Method_A","1:2","age_cat_compas","Weighting","full","5yr",0.991372222321452
"Method_B","1:2","age_cat_compas","Weighting","full","5yr",0.991372222321452
"Method_C","1:2","age_cat_compas","Weighting","full","5yr",0.991372222321452
"Method_A","6:4","age_cat_compas","Weighting","full","5yr",0.993410430927511
"Method_B","6:4","age_cat_compas","Weighting","full","5yr",0.993410430927511
"Method_C","6:4","age_cat_compas","Weighting","full","5yr",0.993410430927511
"Method_A","7:3","age_cat_compas","Weighting","full","5yr",0.995970664340222
"Method_B","7:3","age_cat_compas","Weighting","full","5yr",0.995970664340222
"Method_C","7:3","age_cat_compas","Weighting","full","5yr",0.995970664340222
"Method_A","8:2","age_cat_compas","Weighting","full","5yr",0.995506719735333
"Method_B","8:2","age_cat_compas","Weighting","full","5yr",0.995506719735333
"Method_C","8:2","age_cat_compas","Weighting","full","5yr",0.995506719735333
"Method_A","1:2","age_cat_nij","Weighting","full","5yr",0.991372222321452
"Method_B","1:2","age_cat_nij","Weighting","full","5yr",0.991372222321452
"Method_C","1:2","age_cat_nij","Weighting","full","5yr",0.991372222321452
"Method_A","6:4","age_cat_nij","Weighting","full","5yr",0.993410430927511
"Method_B","6:4","age_cat_nij","Weighting","full","5yr",0.993410430927511
"Method_C","6:4","age_cat_nij","Weighting","full","5yr",0.993410430927511
"Method_A","7:3","age_cat_nij","Weighting","full","5yr",0.995970664340222
"Method_B","7:3","age_cat_nij","Weighting","full","5yr",0.995970664340222
"Method_C","7:3","age_cat_nij","Weighting","full","5yr",0.995970664340222
"Method_A","8:2","age_cat_nij","Weighting","full","5yr",0.995506719735333
"Method_B","8:2","age_cat_nij","Weighting","full","5yr",0.995506719735333
"Method_C","8:2","age_cat_nij","Weighting","full","5yr",0.995506719735333
"Method_A","1:2","raw_age_year","Undersampling","final","5yr",1
"Method_B","1:2","raw_age_year","Undersampling","final","5yr",1
"Method_C","1:2","raw_age_year","Undersampling","final","5yr",1
"Method_A","6:4","raw_age_year","Undersampling","final","5yr",0.999999996415535
"Method_B","6:4","raw_age_year","Undersampling","final","5yr",0.999999996415535
"Method_C","6:4","raw_age_year","Undersampling","final","5yr",0.999999996415535
"Method_A","7:3","raw_age_year","Undersampling","final","5yr",0.999999999923851
"Method_B","7:3","raw_age_year","Undersampling","final","5yr",0.999999999923851
"Method_C","7:3","raw_age_year","Undersampling","final","5yr",0.999999999923851
"Method_A","8:2","raw_age_year","Undersampling","final","5yr",1
"Method_B","8:2","raw_age_year","Undersampling","final","5yr",1
"Method_C","8:2","raw_age_year","Undersampling","final","5yr",1
"Method_A","1:2","age_cat_compas","Undersampling","final","5yr",1
"Method_B","1:2","age_cat_compas","Undersampling","final","5yr",1
"Method_C","1:2","age_cat_compas","Undersampling","final","5yr",1
"Method_A","6:4","age_cat_compas","Undersampling","final","5yr",0.999999996415535
"Method_B","6:4","age_cat_compas","Undersampling","final","5yr",0.999999996415535
"Method_C","6:4","age_cat_compas","Undersampling","final","5yr",0.999999996415535
"Method_A","7:3","age_cat_compas","Undersampling","final","5yr",0.999999999923851
"Method_B","7:3","age_cat_compas","Undersampling","final","5yr",0.999999999923851
"Method_C","7:3","age_cat_compas","Undersampling","final","5yr",0.999999999923851
"Method_A","8:2","age_cat_compas","Undersampling","final","5yr",1
"Method_B","8:2","age_cat_compas","Undersampling","final","5yr",1
"Method_C","8:2","age_cat_compas","Undersampling","final","5yr",1
"Method_A","1:2","age_cat_nij","Undersampling","final","5yr",1
"Method_B","1:2","age_cat_nij","Undersampling","final","5yr",1
"Method_C","1:2","age_cat_nij","Undersampling","final","5yr",1
"Method_A","6:4","age_cat_nij","Undersampling","final","5yr",0.999999996415535
"Method_B","6:4","age_cat_nij","Undersampling","final","5yr",0.999999996415535
"Method_C","6:4","age_cat_nij","Undersampling","final","5yr",0.999999996415535
"Method_A","7:3","age_cat_nij","Undersampling","final","5yr",0.999999999923851
"Method_B","7:3","age_cat_nij","Undersampling","final","5yr",0.999999999923851
"Method_C","7:3","age_cat_nij","Undersampling","final","5yr",0.999999999923851
"Method_A","8:2","age_cat_nij","Undersampling","final","5yr",1
"Method_B","8:2","age_cat_nij","Undersampling","final","5yr",1
"Method_C","8:2","age_cat_nij","Undersampling","final","5yr",1
"Method_A","1:2","raw_age_year","Oversampling","final","5yr",0.999252304333717
"Method_B","1:2","raw_age_year","Oversampling","final","5yr",0.999252304333717
"Method_C","1:2","raw_age_year","Oversampling","final","5yr",0.999252304333717
"Method_A","6:4","raw_age_year","Oversampling","final","5yr",0.999771901539573
"Method_B","6:4","raw_age_year","Oversampling","final","5yr",0.999771901539573
"Method_C","6:4","raw_age_year","Oversampling","final","5yr",0.999771901539573
"Method_A","7:3","raw_age_year","Oversampling","final","5yr",0.999909027263
"Method_B","7:3","raw_age_year","Oversampling","final","5yr",0.999909027263
"Method_C","7:3","raw_age_year","Oversampling","final","5yr",0.999909027263
"Method_A","8:2","raw_age_year","Oversampling","final","5yr",0.999392210140304
"Method_B","8:2","raw_age_year","Oversampling","final","5yr",0.999392210140304
"Method_C","8:2","raw_age_year","Oversampling","final","5yr",0.999392210140304
"Method_A","1:2","age_cat_compas","Oversampling","final","5yr",0.999252304333717
"Method_B","1:2","age_cat_compas","Oversampling","final","5yr",0.999252304333717
"Method_C","1:2","age_cat_compas","Oversampling","final","5yr",0.999252304333717
"Method_A","6:4","age_cat_compas","Oversampling","final","5yr",0.999771901539573
"Method_B","6:4","age_cat_compas","Oversampling","final","5yr",0.999771901539573
"Method_C","6:4","age_cat_compas","Oversampling","final","5yr",0.999771901539573
"Method_A","7:3","age_cat_compas","Oversampling","final","5yr",0.999909027263
"Method_B","7:3","age_cat_compas","Oversampling","final","5yr",0.999909027263
"Method_C","7:3","age_cat_compas","Oversampling","final","5yr",0.999909027263
"Method_A","8:2","age_cat_compas","Oversampling","final","5yr",0.999392210140304
"Method_B","8:2","age_cat_compas","Oversampling","final","5yr",0.999392210140304
"Method_C","8:2","age_cat_compas","Oversampling","final","5yr",0.999392210140304
"Method_A","1:2","age_cat_nij","Oversampling","final","5yr",0.999252304333717
"Method_B","1:2","age_cat_nij","Oversampling","final","5yr",0.999252304333717
"Method_C","1:2","age_cat_nij","Oversampling","final","5yr",0.999252304333717
"Method_A","6:4","age_cat_nij","Oversampling","final","5yr",0.999771901539573
"Method_B","6:4","age_cat_nij","Oversampling","final","5yr",0.999771901539573
"Method_C","6:4","age_cat_nij","Oversampling","final","5yr",0.999771901539573
"Method_A","7:3","age_cat_nij","Oversampling","final","5yr",0.999909027263
"Method_B","7:3","age_cat_nij","Oversampling","final","5yr",0.999909027263
"Method_C","7:3","age_cat_nij","Oversampling","final","5yr",0.999909027263
"Method_A","8:2","age_cat_nij","Oversampling","final","5yr",0.999392210140304
"Method_B","8:2","age_cat_nij","Oversampling","final","5yr",0.999392210140304
"Method_C","8:2","age_cat_nij","Oversampling","final","5yr",0.999392210140304
"Method_A","1:2","raw_age_year","Male Only","final","5yr",0.998991335396779
"Method_B","1:2","raw_age_year","Male Only","final","5yr",0.998991335396779
"Method_C","1:2","raw_age_year","Male Only","final","5yr",0.998991335396779
"Method_A","6:4","raw_age_year","Male Only","final","5yr",0.998619979896712
"Method_B","6:4","raw_age_year","Male Only","final","5yr",0.998619979896712
"Method_C","6:4","raw_age_year","Male Only","final","5yr",0.998619979896712
"Method_A","7:3","raw_age_year","Male Only","final","5yr",0.999340515495631
"Method_B","7:3","raw_age_year","Male Only","final","5yr",0.999340515495631
"Method_C","7:3","raw_age_year","Male Only","final","5yr",0.999340515495631
"Method_A","8:2","raw_age_year","Male Only","final","5yr",0.999358855447516
"Method_B","8:2","raw_age_year","Male Only","final","5yr",0.999358855447516
"Method_C","8:2","raw_age_year","Male Only","final","5yr",0.999358855447516
"Method_A","1:2","age_cat_compas","Male Only","final","5yr",0.998991335396779
"Method_B","1:2","age_cat_compas","Male Only","final","5yr",0.998991335396779
"Method_C","1:2","age_cat_compas","Male Only","final","5yr",0.998991335396779
"Method_A","6:4","age_cat_compas","Male Only","final","5yr",0.998619979896712
"Method_B","6:4","age_cat_compas","Male Only","final","5yr",0.998619979896712
"Method_C","6:4","age_cat_compas","Male Only","final","5yr",0.998619979896712
"Method_A","7:3","age_cat_compas","Male Only","final","5yr",0.999340515495631
